code,tambon_th,tambon_en,amphoe_en,amphoe_th,province_en,province_th,lat,lng
"810203","สินปุน","Sin Pun","Amphoe Khao Phanom","อำเภอเขาพนม","Krabi","กระบี่","8.279920","99.242607"
"810204","พรุเตียว","Phru Tieo","Amphoe Khao Phanom","อำเภอเขาพนม","Krabi","กระบี่","8.248660","99.129333"
"810205","หน้าเขา","Na Khao","Amphoe Khao Phanom","อำเภอเขาพนม","Krabi","กระบี่","8.345380","98.965263"
"810206","โคกหาร","Khok Han","Amphoe Khao Phanom","อำเภอเขาพนม","Krabi","กระบี่","8.182170","99.252480"
"810301","เกาะลันตาใหญ่","Ko Lanta Yai","Amphoe Ko Lanta","อำเภอเกาะลันตา","Krabi","กระบี่","7.515800","99.090347"
"810302","เกาะลันตาน้อย","Ko Lanta Noi","Amphoe Ko Lanta","อำเภอเกาะลันตา","Krabi","กระบี่","7.642740","99.089821"
"810303","เกาะกลาง","Ko Klang","Amphoe Ko Lanta","อำเภอเกาะลันตา","Krabi","กระบี่","7.754060","99.064491"
"810304","คลองยาง","Khlong Yang","Amphoe Ko Lanta","อำเภอเกาะลันตา","Krabi","กระบี่","7.809820","99.089607"
"810305","ศาลาด่าน","Saladan","Amphoe Ko Lanta","อำเภอเกาะลันตา","Krabi","กระบี่","7.603770","99.048370"
"810401","คลองท่อมใต้","Khlong Thom Tai","Amphoe Khlong Thom","อำเภอคลองท่อม","Krabi","กระบี่","7.939870","99.158981"
"810402","คลองท่อมเหนือ","Khlong Thom Nua","Amphoe Khlong Thom","อำเภอคลองท่อม","Krabi","กระบี่","7.932220","99.263046"
"810403","คลองพน","Khlong Phon","Amphoe Khlong Thom","อำเภอคลองท่อม","Krabi","กระบี่","7.806290","99.208633"
"810404","ทรายขาว","Sai Khao","Amphoe Khlong Thom","อำเภอคลองท่อม","Krabi","กระบี่","7.732900","99.263718"
"810405","ห้วยน้ำขาว","Huai Nam Khao","Amphoe Khlong Thom","อำเภอคลองท่อม","Krabi","กระบี่","7.870220","99.123520"
"810406","พรุดินนา","Phru Din Na","Amphoe Khlong Thom","อำเภอคลองท่อม","Krabi","กระบี่","8.058890","99.211029"
"810407","เพหลา","Phela","Amphoe Khlong Thom","อำเภอคลองท่อม","Krabi","กระบี่","8.070040","99.136101"
"810501","อ่าวลึกใต้","Ao Luk Tai","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.383050","98.716591"
"810502","แหลมสัก","Laem Sak","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.325880","98.659203"
"810503","นาเหนือ","Na Nua","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.526700","98.702171"
"810504","คลองหิน","Khlong Hin","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.312600","98.838799"
"810505","อ่าวลึกน้อย","Ao Luk Noi","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.298320","98.741302"
"810506","อ่าวลึกเหนือ","Ao Luk Nua","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.399780","98.788338"
"810507","เขาใหญ่","Khao Yai","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.452000","98.713402"
"810508","คลองยา","Khlong Ya","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.380940","98.887001"
"810509","บ้านกลาง","Ban Klang","Amphoe Ao Luk","อำเภออ่าวลึก","Krabi","กระบี่","8.356520","98.794441"
"810601","ปลายพระยา","Plai Phraya","Amphoe Plai Phraya","อำเภอปลายพระยา","Krabi","กระบี่","8.540210","98.881271"
"810602","เขาเขน","Kao Ken","Amphoe Plai Phraya","อำเภอปลายพระยา","Krabi","กระบี่","8.561600","98.806152"
"810603","เขาต่อ","Kao To","Amphoe Plai Phraya","อำเภอปลายพระยา","Krabi","กระบี่","8.613660","98.754570"
"810604","คีรีวง","Kiriwong","Amphoe Plai Phraya","อำเภอปลายพระยา","Krabi","กระบี่","8.453440","98.851921"
"810701","ลำทับ","Lam Thap","Amphoe Lam Thap","อำเภอลำทับ","Krabi","กระบี่","8.069380","99.315681"
"810702","ดินอุดม","Din Udom","Amphoe Lam Thap","อำเภอลำทับ","Krabi","กระบี่","8.101090","99.354568"
"810703","ทุ่งไทรทอง","Thung Sai Thong","Amphoe Lam Thap","อำเภอลำทับ","Krabi","กระบี่","8.025840","99.295868"
"810704","ดินแดง","Din Daeng","Amphoe Lam Thap","อำเภอลำทับ","Krabi","กระบี่","8.027800","99.370178"
"810801","เหนือคลอง","Nua Khlong","Amphoe Nua Khlong","อำเภอเหนือคลอง","Krabi","กระบี่","8.077540","98.993797"
"810802","เกาะศรีบอยา","Ko Sriboya","Amphoe Nua Khlong","อำเภอเหนือคลอง","Krabi","กระบี่","7.857100","98.985931"
"810803","คลองขนาน","Khlong Khanan","Amphoe Nua Khlong","อำเภอเหนือคลอง","Krabi","กระบี่","7.959300","99.032310"
"810804","คลองเขม้า","Khlong Khamot","Amphoe Nua Khlong","อำเภอเหนือคลอง","Krabi","กระบี่","8.028020","98.981071"
"810805","โคกยาง","Khok Yang","Amphoe Nua Khlong","อำเภอเหนือคลอง","Krabi","กระบี่","8.116940","99.092979"
"810806","ตลิ่งชัน","Talingchan","Amphoe Nua Khlong","อำเภอเหนือคลอง","Krabi","กระบี่","7.976980","98.974403"
"810807","ปกาสัย","Pakasai","Amphoe Nua Khlong","อำเภอเหนือคลอง","Krabi","กระบี่","8.023340","99.061508"
"810808","ห้วยยูง","Huai Yung","Amphoe Nua Khlong","อำเภอเหนือคลอง","Krabi","กระบี่","8.132260","99.040733"
"820101","ท้ายช้าง","Tai Chang","Amphoe Muang Phangnga","อำเภอเมืองพังงา","Phangnga","พังงา","8.451180","98.527023"
"820102","นบปริง","Noppring","Amphoe Muang Phangnga","อำเภอเมืองพังงา","Phangnga","พังงา","8.528250","98.517288"
"820103","ถ้ำน้ำผุด","Tham Nam Phut","Amphoe Muang Phangnga","อำเภอเมืองพังงา","Phangnga","พังงา","8.451370","98.520782"
"820104","บางเตย","Bang Toei","Amphoe Muang Phangnga","อำเภอเมืองพังงา","Phangnga","พังงา","8.421580","98.569382"
"820105","ตากแดด","Takdat","Amphoe Takua Thung","อำเภอตะกั่วทุ่ง","Phangnga","พังงา","8.431470","98.470970"
"820106","สองแพรก","Song Phraek","Amphoe Muang Phangnga","อำเภอเมืองพังงา","Phangnga","พังงา","8.608180","98.548653"
"820107","ทุ่งคาโงก","Thung Kha Ngok","Amphoe Muang Phangnga","อำเภอเมืองพังงา","Phangnga","พังงา","8.545490","98.437897"
"820108","เกาะปันหยี","Ko Panyi","Amphoe Muang Phangnga","อำเภอเมืองพังงา","Phangnga","พังงา","8.361930","98.518349"
"820109","ป่ากอ","Pa Ko","Amphoe Muang Phangnga","อำเภอเมืองพังงา","Phangnga","พังงา","8.492490","98.463318"
"820201","เกาะยาวน้อย","Ko Yao Noi","Amphoe Ko Yao","อำเภอเกาะยาว","Phangnga","พังงา","8.137660","98.595963"
"820202","เกาะยาวใหญ่","Ko Yao Yai","Amphoe Ko Yao","อำเภอเกาะยาว","Phangnga","พังงา","8.061670","98.568459"
"820203","พรุใน","Phru Nai","Amphoe Ko Yao","อำเภอเกาะยาว","Phangnga","พังงา","7.962290","98.589958"
"820301","กะปง","Kapong","Amphoe Kapong","อำเภอกะปง","Phangnga","พังงา","8.649560","98.467163"
"820302","ท่านา","Tha Na","Amphoe Kapong","อำเภอกะปง","Phangnga","พังงา","8.712980","98.438980"
"820303","เหมาะ","Mo","Amphoe Kapong","อำเภอกะปง","Phangnga","พังงา","8.698270","98.366501"
"820304","เหล","Le","Amphoe Kapong","อำเภอกะปง","Phangnga","พังงา","8.740690","98.507202"
"820305","รมณีย์","Rommani","Amphoe Kapong","อำเภอกะปง","Phangnga","พังงา","8.821170","98.497429"
"820401","ถ้ำ","Tham","Amphoe Takua Thung","อำเภอตะกั่วทุ่ง","Phangnga","พังงา","8.402160","98.407631"
"820402","กระโสม","Krasom","Amphoe Takua Thung","อำเภอตะกั่วทุ่ง","Phangnga","พังงา","8.392020","98.450493"
"820403","กะไหล","Ka Lai","Amphoe Takua Thung","อำเภอตะกั่วทุ่ง","Phangnga","พังงา","8.319100","98.420120"
"820404","ท่าอยู่","Tha Yu","Amphoe Takua Thung","อำเภอตะกั่วทุ่ง","Phangnga","พังงา","8.263950","98.396461"
"820405","หล่อยูง","Lo Yung","Amphoe Takua Thung","อำเภอตะกั่วทุ่ง","Phangnga","พังงา","8.222480","98.361351"
"820406","โคกกลอย","Khok Kloi","Amphoe Takua Thung","อำเภอตะกั่วทุ่ง","Phangnga","พังงา","8.258360","98.309128"
"820407","คลองเคียน","Khlong Khian","Amphoe Takua Thung","อำเภอตะกั่วทุ่ง","Phangnga","พังงา","8.198060","98.425194"
"820501","ตะกั่วป่า","Takua Pa","Amphoe Takua Pa","อำเภอตะกั่วป่า","Phangnga","พังงา","8.854270","98.350197"
"820502","บางนายสี","Bang Nai Si","Amphoe Takua Pa","อำเภอตะกั่วป่า","Phangnga","พังงา","8.921690","98.371048"
"820503","บางไทร","Bang Sai","Amphoe Takua Pa","อำเภอตะกั่วป่า","Phangnga","พังงา","8.800210","98.334976"
"820504","บางม่วง","Bang Muang","Amphoe Takua Pa","อำเภอตะกั่วป่า","Phangnga","พังงา","8.824770","98.295326"
"820505","ตำตัว","Tamtua","Amphoe Takua Pa","อำเภอตะกั่วป่า","Phangnga","พังงา","8.786070","98.375290"
"820506","โคกเคียน","Khok Khian","Amphoe Takua Pa","อำเภอตะกั่วป่า","Phangnga","พังงา","8.860160","98.395279"
"820507","คึกคัก","Khukkhak","Amphoe Takua Pa","อำเภอตะกั่วป่า","Phangnga","พังงา","8.705620","98.285820"
"820508","เกาะคอเขา","Ko Kho Khao","Amphoe Takua Pa","อำเภอตะกั่วป่า","Phangnga","พังงา","8.951870","98.280670"
"820601","คุระ","Khura","Amphoe Khura Buri","อำเภอคุระบุรี","Phangnga","พังงา","9.264540","98.438538"
"820602","บางวัน","Bang Wan","Amphoe Khura Buri","อำเภอคุระบุรี","Phangnga","พังงา","9.054490","98.418037"
"820603","เกาะพระทอง","Ko Phra Thong","Amphoe Khura Buri","อำเภอคุระบุรี","Phangnga","พังงา","9.183090","98.195633"
"820605","แม่นางขาว","Mae Ya Nang Kao","Amphoe Khura Buri","อำเภอคุระบุรี","Phangnga","พังงา","9.169890","98.415367"
"820701","ทับปุด","Thap Put","Amphoe Thap Put","อำเภอทับปุด","Phangnga","พังงา","8.516630","98.622780"
